timestamp_utc,window,model,actual_price_eur_mwh,predicted_price_eur_mwh,error,absolute_error,squared_error,symmetric_absolute_percentage_error,smape_pct,hour,day_of_week,is_peak_hour,is_evening_peak
2026-03-11 04:00:00+00:00,wf_2026_03,naive_lag_24h,2.105,118.395,116.28999999999999,116.28999999999999,13523.364099999999,1.9301244813278007,193.01244813278007,4,2,False,False
2026-03-16 00:00:00+00:00,wf_2026_03,naive_lag_24h,19.03,135.185,116.155,116.155,13491.984025,1.506403397853646,150.6403397853646,0,0,False,False
2026-03-15 23:00:00+00:00,wf_2026_03,naive_lag_24h,22.5125,138.575,116.06249999999999,116.06249999999999,13470.503906249996,1.4409870412043144,144.09870412043145,23,6,False,False
2026-04-26 11:00:00+00:00,test_2026_q2,random_forest,-412.55,-84.8160317579765,327.7339682420235,327.7339682420235,107409.55393966366,1.317878372528272,131.7878372528272,11,6,True,False
2026-04-26 12:00:00+00:00,test_2026_q2,random_forest,-412.25,-85.4689245249318,326.7810754750682,326.7810754750682,106785.8712886422,1.313114930427762,131.3114930427762,12,6,True,False
2026-04-26 10:00:00+00:00,test_2026_q2,random_forest,-259.3425,-83.28325945720533,176.05924054279464,176.05924054279464,30996.856180505623,1.0277058025159072,102.77058025159072,10,6,True,False
2026-04-26 13:00:00+00:00,test_2026_q2,random_forest,-234.5725,-75.3557564177878,159.2167435822122,159.2167435822122,25349.971436923905,1.0274425792760613,102.74425792760613,13,6,True,False
2026-06-24 17:00:00+00:00,test_2026_q2,random_forest,313.355,202.31011585371448,-111.04488414628554,111.04488414628554,12330.966295061977,0.43068604306282804,43.0686043062828,17,2,True,True
2026-04-25 12:00:00+00:00,test_2026_q2,random_forest,-188.9825,-86.11759704005553,102.86490295994446,102.86490295994446,10581.18826095879,0.7478361808426914,74.78361808426914,12,5,True,False
2026-03-04 06:00:00+00:00,wf_2026_03,random_forest,199.1725,99.4932081326354,-99.67929186736461,99.67929186736461,9935.961227179261,0.6674974002914169,66.74974002914169,6,2,False,False
2026-03-04 08:00:00+00:00,wf_2026_03,random_forest,81.705,172.9129915461825,91.2079915461825,91.2079915461825,8318.897721888497,0.7164300605178502,71.64300605178502,8,2,True,False
2026-04-25 11:00:00+00:00,test_2026_q2,random_forest,-174.855,-85.26985144842493,89.58514855157506,89.58514855157506,8025.498841007771,0.6887857738524237,68.87857738524237,11,5,True,False
2026-04-26 09:00:00+00:00,test_2026_q2,random_forest,-126.825,-40.19647899927686,86.62852100072314,86.62852100072314,7504.50065077273,1.0373338988466052,103.73338988466053,9,6,True,False
2026-03-10 23:00:00+00:00,wf_2026_03,random_forest,14.935,87.52989358390347,72.59489358390347,72.59489358390347,5270.0185744582695,1.416971043344891,141.6971043344891,23,1,False,False
2026-06-30 17:00:00+00:00,test_2026_q2,random_forest,200.7,129.42099215876976,-71.27900784123023,71.27900784123023,5080.69695883016,0.431835657436465,43.183565743646504,17,1,True,True
2026-03-23 18:00:00+00:00,wf_2026_03,random_forest,214.65,144.01225795651857,-70.63774204348144,70.63774204348144,4989.690601001425,0.3938955966314415,39.389559663144155,18,0,True,True
2026-06-23 17:00:00+00:00,test_2026_q2,random_forest,238.715,168.76954871718192,-69.94545128281808,69.94545128281808,4892.366155157078,0.3433035755736805,34.33035755736805,17,1,True,True
