timestamp_utc,workload_end_utc,window,model,decision_date,duration_hours,actual_avg_price_eur_mwh,predicted_avg_price_eur_mwh,previous_day_avg_price_eur_mwh,actual_avg_carbon_intensity_g_co2e_per_kwh,predicted_avg_carbon_intensity_g_co2e_per_kwh,actual_total_emissions_kg_co2e,predicted_total_emissions_kg_co2e,decision_group,predicted_price_rank,predicted_carbon_rank,actual_price_rank,actual_carbon_rank,candidate_count,predicted_price_rank_pct,predicted_carbon_rank_pct,actual_price_rank_pct,actual_carbon_rank_pct,predicted_combined_score,actual_combined_score,predicted_decision_rank,actual_decision_rank,actual_best_combined_score,actual_best_price_eur_mwh,actual_best_carbon_intensity_g_co2e_per_kwh,run_now_price_eur_mwh,run_now_carbon_intensity_g_co2e_per_kwh,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,is_predicted_best,is_actual_best,is_predicted_top_3,is_actual_top_3,predicted_price_change_vs_previous_day_eur_mwh,actual_price_change_vs_previous_day_eur_mwh,predicted_price_direction_vs_previous_day,actual_price_direction_vs_previous_day,price_direction_correct
2026-04-07 17:00:00+00:00,2026-04-07 18:00:00+00:00,test_2026_q2,lightgbm,2026-04-07,1,63.5725,46.77379526648003,24.86,10.0246921960781,10.331109523718109,295355.0,306754.3,2026-04-07,14,23,18,24,24,0.5652173913043478,0.9565217391304348,0.7391304347826086,1.0,0.7608695652173914,0.8695652173913043,21,23,0.10869565217391304,-10.845,6.934035464487707,23.555,8.300388280974232,0.7608695652173912,74.4175,3.090656731590393,-40.0175,-1.7243039151038673,False,False,False,False,21.91379526648003,38.7125,increase,increase,1.0
2026-04-07 05:00:00+00:00,2026-04-07 06:00:00+00:00,test_2026_q2,lightgbm,2026-04-07,1,63.52,89.80152182306728,35.0175,7.693607111227736,8.512330652256932,234555.0,252992.0,2026-04-07,23,15,17,7,24,0.9565217391304348,0.6086956521739131,0.6956521739130435,0.2608695652173913,0.782608695652174,0.4782608695652174,22,8,0.10869565217391304,-10.845,6.934035464487707,23.555,8.300388280974232,0.3695652173913044,74.36500000000001,0.7595716467400297,-39.965,0.6067811697464958,False,False,False,False,54.78402182306728,28.502500000000005,increase,increase,1.0
2026-04-07 19:00:00+00:00,2026-04-07 20:00:00+00:00,test_2026_q2,lightgbm,2026-04-07,1,118.14,81.35702431157864,45.0075,8.055304981056567,9.984261012906844,245570.0,296058.1,2026-04-07,20,22,24,14,24,0.8260869565217391,0.9130434782608695,1.0,0.5652173913043478,0.8695652173913043,0.7826086956521738,23,22,0.10869565217391304,-10.845,6.934035464487707,23.555,8.300388280974232,0.6739130434782608,128.985,1.1212695165688604,-94.58500000000001,0.2450832999176651,False,False,False,False,36.34952431157864,73.1325,increase,increase,1.0
2026-04-07 18:00:00+00:00,2026-04-07 19:00:00+00:00,test_2026_q2,lightgbm,2026-04-07,1,91.6575,86.0617731502601,40.2375,9.5311579195501,11.201601494599224,283032.5,324011.69999999995,2026-04-07,22,24,22,23,24,0.9130434782608695,1.0,0.9130434782608695,0.9565217391304348,0.9565217391304348,0.9347826086956521,24,24,0.10869565217391304,-10.845,6.934035464487707,23.555,8.300388280974232,0.826086956521739,102.5025,2.5971224550623937,-68.10249999999999,-1.2307696385758682,False,False,False,False,45.8242731502601,51.42,increase,increase,1.0
2026-04-08 13:00:00+00:00,2026-04-08 14:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-12.0575,-28.916096733042377,-3.7825,7.907346871903696,7.363374751559265,253385.0,236069.5,2026-04-08,3,2,4,9,24,0.08695652173913043,0.043478260869565216,0.13043478260869565,0.34782608695652173,0.06521739130434782,0.2391304347826087,1,6,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.2173913043478261,17.775,0.759579494275954,72.76,0.10733841310118386,True,False,True,False,-25.133596733042378,-8.274999999999999,decrease,decrease,1.0
2026-04-08 11:00:00+00:00,2026-04-08 12:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-29.8325,-40.15510049508856,-10.845,7.269497869356081,7.526063708962568,238405.0,240873.4,2026-04-08,2,4,1,3,24,0.043478260869565216,0.13043478260869565,0.0,0.08695652173913043,0.08695652173913043,0.043478260869565216,2,2,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.021739130434782608,0.0,0.12173049172833839,90.535,0.7451874156487994,False,False,True,True,-29.310100495088562,-18.987499999999997,decrease,decrease,1.0
2026-04-08 12:00:00+00:00,2026-04-08 13:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-27.025,-53.822255276183306,-10.8075,7.147767377627742,7.534274995568729,232910.0,241860.7,2026-04-08,1,5,2,1,24,0.0,0.17391304347826086,0.043478260869565216,0.0,0.08695652173913043,0.021739130434782608,3,1,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.0,2.807500000000001,0.0,87.72749999999999,0.8669179073771378,False,True,True,True,-43.01475527618331,-16.2175,decrease,decrease,1.0
2026-04-08 10:00:00+00:00,2026-04-08 11:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-16.6725,-4.657166041110764,-3.01,7.32428746338515,7.458200604290549,236292.5,245508.6,2026-04-08,4,3,3,4,24,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.13043478260869565,0.10869565217391304,0.10869565217391304,4,3,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.08695652173913043,13.16,0.1765200857574074,77.375,0.6903978216197304,False,False,False,True,-1.647166041110764,-13.6625,decrease,decrease,1.0
2026-04-08 09:00:00+00:00,2026-04-08 10:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-0.05,12.442850272069148,-0.0075,7.392249102234692,7.238094228354267,242390.0,245769.2,2026-04-08,7,1,5,6,24,0.2608695652173913,0.0,0.17391304347826086,0.21739130434782608,0.13043478260869565,0.19565217391304346,5,5,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.17391304347826086,29.7825,0.24448172460694995,60.7525,0.6224361827701879,False,False,False,False,12.450350272069148,-0.0425,increase,decrease,0.0
2026-04-08 14:00:00+00:00,2026-04-08 15:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,-0.005,-2.2073500826737797,-0.0025,8.6581157524857,8.147048330134494,274735.0,255069.5,2026-04-08,5,10,6,16,24,0.17391304347826086,0.391304347826087,0.21739130434782608,0.6521739130434783,0.28260869565217395,0.43478260869565216,6,8,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.41304347826086957,29.8275,1.5103483748579585,60.7075,-0.6434304674808207,False,False,False,False,-2.20485008267378,-0.0025,decrease,decrease,1.0
2026-04-08 08:00:00+00:00,2026-04-08 09:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,29.3325,43.53581563682563,4.925,7.225627739242756,7.549534626609889,241937.5,255594.10000000003,2026-04-08,10,6,8,2,24,0.391304347826087,0.21739130434782608,0.30434782608695654,0.043478260869565216,0.30434782608695654,0.17391304347826086,7,4,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.15217391304347827,59.165,0.07786036161501375,31.37,0.7890575457621241,False,False,False,False,38.610815636825635,24.4075,increase,increase,1.0
2026-04-08 00:00:00+00:00,2026-04-08 01:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,60.7025,50.801168216426824,23.555,8.01468528500488,7.924413130933283,236042.5,234328.7,2026-04-08,12,8,12,11,24,0.4782608695652174,0.30434782608695654,0.4782608695652174,0.43478260869565216,0.391304347826087,0.4565217391304348,8,10,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.4347826086956522,90.535,0.8669179073771378,0.0,0.0,False,False,False,False,27.246168216426824,37.1475,increase,increase,1.0
2026-04-08 15:00:00+00:00,2026-04-08 16:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,7.1375,10.31106147972084,3.8,8.807198987642362,8.894102327440379,281870.0,277717.1,2026-04-08,6,16,7,17,24,0.21739130434782608,0.6521739130434783,0.2608695652173913,0.6956521739130435,0.43478260869565216,0.4782608695652174,9,11,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.4565217391304348,36.97,1.6594316100146198,53.565,-0.792513702637482,False,False,False,False,6.51106147972084,3.3375000000000004,increase,increase,1.0
2026-04-08 02:00:00+00:00,2026-04-08 03:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,48.785,43.13641875977592,23.425,8.099976474073557,8.323606909476808,232402.5,236321.6,2026-04-08,9,14,11,14,24,0.34782608695652173,0.5652173913043478,0.43478260869565216,0.5652173913043478,0.45652173913043476,0.5,10,12,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.4782608695652174,78.61749999999999,0.9522090964458148,11.917500000000004,-0.08529118906867694,False,False,False,False,19.71141875977592,25.359999999999996,increase,increase,1.0
2026-04-08 04:00:00+00:00,2026-04-08 05:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,84.95,71.86013571468982,53.5475,7.964617478255724,8.079645289175458,235567.5,237512.00000000003,2026-04-08,14,9,15,10,24,0.5652173913043478,0.34782608695652173,0.6086956521739131,0.391304347826087,0.45652173913043476,0.5,11,13,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.4782608695652174,114.7825,0.816850100627982,-24.247500000000002,0.050067806749155785,False,False,False,False,18.31263571468982,31.402500000000003,increase,increase,1.0
2026-04-08 01:00:00+00:00,2026-04-08 02:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,48.39,52.4458185545125,22.595,8.066427273588399,8.194921421579242,234182.5,238839.1,2026-04-08,13,11,10,12,24,0.5217391304347826,0.43478260869565216,0.391304347826087,0.4782608695652174,0.4782608695652174,0.4347826086956522,12,9,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.4130434782608696,78.2225,0.9186598959606567,12.3125,-0.05174198858351886,False,False,False,False,29.8508185545125,25.795,increase,increase,1.0
2026-04-08 03:00:00+00:00,2026-04-08 04:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,61.4475,48.98343981194332,30.8925,8.069270896518258,8.249339978090212,232802.5,235848.3,2026-04-08,11,13,13,13,24,0.43478260869565216,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.4782608695652174,0.5217391304347826,13,14,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.5,91.28,0.9215035188905158,-0.7449999999999974,-0.05458561151337804,False,False,False,False,18.090939811943322,30.555,increase,increase,1.0
2026-04-08 07:00:00+00:00,2026-04-08 08:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,71.2625,87.97114469846932,36.315,7.360758525768466,7.864410197214468,240660.0,255080.1,2026-04-08,18,7,14,5,24,0.7391304347826086,0.2608695652173913,0.5652173913043478,0.17391304347826086,0.5,0.3695652173913043,14,7,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.34782608695652173,101.095,0.2129911481407234,-10.560000000000002,0.6539267592364144,False,False,False,False,51.65614469846932,34.947500000000005,increase,increase,1.0
2026-04-08 16:00:00+00:00,2026-04-08 17:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,46.975,28.921660608592973,26.7825,9.156421837386985,9.666332568983025,284327.5,296559.7,2026-04-08,8,18,9,19,24,0.30434782608695654,0.7391304347826086,0.34782608695652173,0.782608695652174,0.5217391304347826,0.5652173913043479,15,16,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.5434782608695653,76.8075,2.008654459759242,13.7275,-1.1417365523821044,False,False,False,False,2.1391606085929737,20.192500000000003,increase,increase,1.0
2026-04-08 06:00:00+00:00,2026-04-08 07:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,124.0025,107.83930610795323,104.0725,7.616118264186934,8.237297556561488,239565.0,260529.0,2026-04-08,21,12,22,7,24,0.8695652173913043,0.4782608695652174,0.9130434782608695,0.2608695652173913,0.6739130434782609,0.5869565217391304,16,17,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.5652173913043478,153.835,0.46835088655919144,-63.3,0.39856702081794637,False,False,False,False,3.7668061079532293,19.929999999999993,increase,increase,1.0
2026-04-08 23:00:00+00:00,2026-04-09 00:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,90.79,83.22902021438004,60.7,8.279222730746444,9.114738788223637,241047.5,263511.2,2026-04-08,16,17,16,15,24,0.6521739130434783,0.6956521739130435,0.6521739130434783,0.6086956521739131,0.6739130434782609,0.6304347826086957,17,18,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.6086956521739131,120.6225,1.1314553531187013,-30.087500000000006,-0.26453744574156346,False,False,False,False,22.52902021438004,30.090000000000003,increase,increase,1.0
2026-04-08 17:00:00+00:00,2026-04-08 18:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,90.94,77.99986226993005,63.5725,10.046856793408644,10.273202600869023,303935.0,308140.5,2026-04-08,15,19,17,20,24,0.6086956521739131,0.782608695652174,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7608695652173914,18,20,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.7391304347826088,120.7725,2.8990894157809013,-30.237499999999997,-2.0321715084037635,False,False,False,False,14.42736226993005,27.3675,increase,increase,1.0
2026-04-08 05:00:00+00:00,2026-04-08 06:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,109.1325,105.787221233441,63.52,7.783103605957669,8.357256476167766,238287.5,255866.6,2026-04-08,20,15,20,8,24,0.8260869565217391,0.6086956521739131,0.8260869565217391,0.30434782608695654,0.7173913043478262,0.5652173913043479,19,15,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.5434782608695653,138.965,0.6353362283299262,-48.42999999999999,0.2315816790472116,False,False,False,False,42.267221233441,45.61249999999999,increase,increase,1.0
2026-04-08 22:00:00+00:00,2026-04-08 23:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,95.1075,84.1012514832646,66.1475,8.99948401271659,10.354898657415353,270340.0,311252.1,2026-04-08,17,20,18,18,24,0.6956521739130435,0.8260869565217391,0.7391304347826086,0.7391304347826086,0.7608695652173914,0.7391304347826086,20,19,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.717391304347826,124.94,1.851716635088847,-34.405,-0.9847987277117092,False,False,False,False,17.95375148326461,28.960000000000008,increase,increase,1.0
2026-04-08 21:00:00+00:00,2026-04-08 22:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,96.11,98.82390867982144,79.4775,10.28024663015316,10.899651091353787,313455.0,329105.7,2026-04-08,19,22,19,23,24,0.782608695652174,0.9130434782608695,0.782608695652174,0.9565217391304348,0.8478260869565217,0.8695652173913044,21,21,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.8478260869565218,125.9425,3.1324792525254175,-35.4075,-2.2655613451482797,False,False,False,False,19.346408679821437,16.632499999999993,increase,increase,1.0
2026-04-08 20:00:00+00:00,2026-04-08 21:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,114.21,116.58282415441292,89.24,10.843375465292263,10.443906926265894,331360.0,312561.8,2026-04-08,23,21,21,24,24,0.9565217391304348,0.8695652173913043,0.8695652173913043,1.0,0.9130434782608696,0.9347826086956521,22,24,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.9130434782608695,144.0425,3.695608087664521,-53.50749999999999,-2.828690180287383,False,False,False,False,27.342824154412924,24.97,increase,increase,1.0
2026-04-08 18:00:00+00:00,2026-04-08 19:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,129.2475,109.68960531611262,91.6575,10.266117719323002,11.50042649445964,309197.5,339219.80000000005,2026-04-08,22,24,23,22,24,0.9130434782608695,1.0,0.9565217391304348,0.9130434782608695,0.9565217391304348,0.9347826086956521,23,22,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.9130434782608695,159.08,3.11835034169526,-68.545,-2.2514324343181222,False,False,False,False,18.03210531611262,37.59,increase,increase,1.0
2026-04-08 19:00:00+00:00,2026-04-08 20:00:00+00:00,test_2026_q2,lightgbm,2026-04-08,1,136.34,121.73102545688111,118.14,10.15273397939944,11.05104347070191,308270.0,330534.5,2026-04-08,24,23,24,21,24,1.0,0.9565217391304348,1.0,0.8695652173913043,0.9782608695652174,0.9347826086956521,24,23,0.021739130434782608,-29.8325,7.147767377627742,60.7025,8.01468528500488,0.9130434782608695,166.1725,3.004966601771697,-75.6375,-2.138048694394559,False,False,False,False,3.5910254568811126,18.200000000000003,increase,increase,1.0
2026-04-09 10:00:00+00:00,2026-04-09 11:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,-1.0,-2.181865289591124,-16.6725,7.22333230863818,7.169925997667557,234975.0,239710.2,2026-04-09,4,1,4,2,24,0.13043478260869565,0.0,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.08695652173913043,1,1,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.0,6.7275,0.14431315405616907,81.59,1.293402456205773,True,True,True,True,14.490634710408875,15.6725,increase,increase,1.0
2026-04-09 11:00:00+00:00,2026-04-09 12:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,-7.46,-9.652420975893374,-29.8325,7.676208210980336,7.298255546337137,241150.0,235136.0,2026-04-09,3,2,2,8,24,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.30434782608695654,0.06521739130434782,0.17391304347826086,2,4,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.08695652173913043,0.26750000000000007,0.5971890563983253,88.05,0.8405265538636169,False,False,True,False,20.180079024106625,22.3725,increase,increase,1.0
2026-04-09 09:00:00+00:00,2026-04-09 10:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,0.5175,7.8422021658350145,-0.05,7.079019154582011,7.410022085050325,238097.5,246139.0,2026-04-09,6,3,6,1,24,0.21739130434782608,0.08695652173913043,0.21739130434782608,0.0,0.15217391304347827,0.10869565217391304,3,2,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.021739130434782608,8.245,0.0,80.0725,1.4377156102619422,False,False,True,True,7.892202165835014,0.5675,increase,increase,1.0
2026-04-09 13:00:00+00:00,2026-04-09 14:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,-1.2675,-14.571860045451446,-12.0575,8.167909842711206,7.885199748153965,251857.5,242211.1,2026-04-09,2,7,3,14,24,0.043478260869565216,0.2608695652173913,0.08695652173913043,0.5652173913043478,0.15217391304347827,0.32608695652173914,4,6,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.2391304347826087,6.46,1.0888906881291947,81.8575,0.3488249221327475,False,False,False,False,-2.514360045451447,10.79,decrease,increase,0.0
2026-04-09 12:00:00+00:00,2026-04-09 13:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,-7.7275,-26.88574220923944,-27.025,7.560050064972855,7.992086267041479,237077.5,245668.5,2026-04-09,1,10,1,7,24,0.0,0.391304347826087,0.0,0.2608695652173913,0.1956521739130435,0.13043478260869565,5,3,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.043478260869565216,0.0,0.4810309103908441,88.31750000000001,0.956684699871098,False,False,False,True,0.13925779076055989,19.2975,increase,increase,1.0
2026-04-09 22:00:00+00:00,2026-04-09 23:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,21.855,51.11183709005502,95.1075,7.930460862724531,7.615987107091038,241942.5,243656.6,2026-04-09,11,5,9,10,24,0.43478260869565216,0.17391304347826086,0.34782608695652173,0.391304347826087,0.30434782608695654,0.3695652173913043,6,9,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.2826086956521739,29.5825,0.8514417081425201,58.735,0.5862739021194221,False,False,False,False,-43.99566290994498,-73.2525,decrease,decrease,1.0
2026-04-09 14:00:00+00:00,2026-04-09 15:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,-0.0575,3.399329489176786,-0.005,8.98583037282045,8.339143960170734,275067.5,253591.7,2026-04-09,5,12,5,21,24,0.17391304347826086,0.4782608695652174,0.17391304347826086,0.8695652173913043,0.32608695652173914,0.5217391304347826,7,12,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.43478260869565216,7.67,1.9068112182384391,80.64750000000001,-0.46909560797649696,False,False,False,False,3.404329489176786,-0.052500000000000005,increase,decrease,0.0
2026-04-09 08:00:00+00:00,2026-04-09 09:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,25.695,43.27854396479032,29.3325,7.4098348147865565,7.917721863345435,242792.5,256121.2,2026-04-09,10,8,11,3,24,0.391304347826087,0.30434782608695654,0.43478260869565216,0.08695652173913043,0.34782608695652173,0.2608695652173913,8,5,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.17391304347826086,33.4225,0.33081566020454556,54.895,1.1068999500573966,False,False,False,False,13.946043964790324,-3.6374999999999993,increase,decrease,0.0
2026-04-09 20:00:00+00:00,2026-04-09 21:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,57.54,57.700201317494546,114.21,7.468543111992071,7.444174002125344,235492.5,239506.10000000003,2026-04-09,14,4,12,5,24,0.5652173913043478,0.13043478260869565,0.4782608695652174,0.17391304347826086,0.34782608695652173,0.32608695652173914,9,7,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.2391304347826087,65.2675,0.3895239574100602,23.050000000000004,1.048191652851882,False,False,False,False,-56.50979868250545,-56.669999999999995,decrease,decrease,1.0
2026-04-09 21:00:00+00:00,2026-04-09 22:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,62.2625,53.98530733407153,96.11,7.483751747230097,7.644767762428267,236915.0,243467.2,2026-04-09,13,6,15,6,24,0.5217391304347826,0.21739130434782608,0.6086956521739131,0.21739130434782608,0.3695652173913043,0.41304347826086957,10,11,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.32608695652173914,69.99000000000001,0.40473259264808625,18.3275,1.032983017613856,False,False,False,False,-42.12469266592847,-33.8475,decrease,decrease,1.0
2026-04-09 23:00:00+00:00,2026-04-10 00:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,14.8475,18.176162467420284,90.79,8.034611153423034,8.154010397794037,237362.5,242805.8,2026-04-09,8,11,8,11,24,0.30434782608695654,0.43478260869565216,0.30434782608695654,0.43478260869565216,0.3695652173913043,0.3695652173913043,11,10,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.2826086956521739,22.575,0.9555919988410233,65.7425,0.48212361142091886,False,False,False,False,-72.61383753257972,-75.94250000000001,decrease,decrease,1.0
2026-04-09 15:00:00+00:00,2026-04-09 16:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,0.6675,8.911954842392566,7.1375,9.091479974228696,9.073724112686138,278692.5,277379.3,2026-04-09,7,20,7,22,24,0.2608695652173913,0.8260869565217391,0.2608695652173913,0.9130434782608695,0.5434782608695652,0.5869565217391304,12,14,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.49999999999999994,8.395,2.0124608196466847,79.9225,-0.5747452093847425,False,False,False,False,1.774454842392566,-6.470000000000001,increase,decrease,0.0
2026-04-09 07:00:00+00:00,2026-04-09 08:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,73.9525,88.93605708794287,71.2625,7.756410256410256,7.982228362772581,244420.0,251086.89999999997,2026-04-09,19,9,18,9,24,0.782608695652174,0.34782608695652173,0.7391304347826086,0.34782608695652173,0.5652173913043479,0.5434782608695652,13,13,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.45652173913043476,81.68,0.6773911018282455,6.637500000000003,0.7603245084336967,False,False,False,False,17.673557087942868,2.6899999999999977,increase,increase,1.0
2026-04-09 16:00:00+00:00,2026-04-09 17:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,22.29,22.889960255945525,46.975,9.205989332724396,9.339059687410373,282205.0,287841.4,2026-04-09,9,22,10,23,24,0.34782608695652173,0.9130434782608695,0.391304347826087,0.9565217391304348,0.6304347826086956,0.6739130434782609,14,15,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.5869565217391304,30.0175,2.1269701781423853,58.300000000000004,-0.6892545678804431,False,False,False,False,-24.085039744054477,-24.685000000000002,decrease,decrease,1.0
2026-04-09 00:00:00+00:00,2026-04-09 01:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,80.59,84.6936696320417,60.7025,8.516734764843953,8.672333038956426,244920.0,245205.1,2026-04-09,18,15,21,16,24,0.7391304347826086,0.6086956521739131,0.8695652173913043,0.6521739130434783,0.6739130434782609,0.7608695652173914,15,19,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.673913043478261,88.31750000000001,1.4377156102619422,0.0,0.0,False,False,False,False,23.991169632041704,19.887500000000003,increase,increase,1.0
2026-04-09 01:00:00+00:00,2026-04-09 02:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,66.7875,73.09024794493698,48.39,8.786981983995709,8.956432451318149,245695.0,251733.7,2026-04-09,17,17,17,20,24,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.8260869565217391,0.6956521739130435,0.7608695652173914,16,20,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.673913043478261,74.515,1.707962829413698,13.802500000000009,-0.27024721915175576,False,False,False,False,24.700247944936976,18.397499999999994,increase,increase,1.0
2026-04-09 03:00:00+00:00,2026-04-09 04:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,76.1675,66.3784701977711,61.4475,8.569137048518492,8.997454564133726,237725.0,246972.3,2026-04-09,16,18,19,17,24,0.6521739130434783,0.7391304347826086,0.782608695652174,0.6956521739130435,0.6956521739130435,0.7391304347826086,17,18,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.6521739130434783,83.89500000000001,1.490117893936481,4.422499999999999,-0.05240228367453881,False,False,False,False,4.930970197771096,14.720000000000006,increase,increase,1.0
2026-04-09 19:00:00+00:00,2026-04-09 20:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,62.005,96.011271573482,136.34,7.449561489754985,8.533358157657139,236775.0,270874.9,2026-04-09,22,13,14,4,24,0.9130434782608695,0.5217391304347826,0.5652173913043478,0.13043478260869565,0.717391304347826,0.34782608695652173,18,8,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.2608695652173913,69.7325,0.3705423351729742,18.585,1.067173275088968,False,False,False,False,-40.328728426518,-74.33500000000001,decrease,decrease,1.0
2026-04-09 17:00:00+00:00,2026-04-09 18:00:00+00:00,test_2026_q2,lightgbm,2026-04-09,1,57.9625,52.37419045711781,90.94,9.589025227744727,9.609191614202931,289730.0,297404.0,2026-04-09,12,23,13,24,24,0.4782608695652174,0.9565217391304348,0.5217391304347826,1.0,0.7173913043478262,0.7608695652173914,19,23,0.08695652173913043,-7.7275,7.079019154582011,80.59,8.516734764843953,0.673913043478261,65.69,2.5100060731627165,22.627500000000005,-1.0722904629007743,False,False,False,False,-38.565809542882185,-32.9775,decrease,decrease,1.0
